algorithm_name,base_type,data_path,population_size,max_evaluations,crossover,mutation,fitness1,fitness2,computation_time
NSGAII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.100000,52513.000000,10.000000,24439
NSGAII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.100000,51668.000000,10.000000,24298
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,100000,0.900000,0.100000,52872.000000,10.000000,41853
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,100000,0.900000,0.100000,49036.000000,10.000000,33975
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,100000,0.900000,0.100000,46694.000000,10.000000,33058
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,100000,0.900000,0.100000,51777.000000,10.000000,33165
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,100000,0.900000,0.100000,53524.000000,10.000000,33137
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,100000,0.900000,0.100000,56428.000000,10.000000,33051
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,100000,0.900000,0.100000,59378.000000,10.000000,33144
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,100000,0.900000,0.100000,49948.000000,10.000000,33237
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,100000,0.900000,0.100000,48699.000000,10.000000,33254
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,100000,0.900000,0.100000,58701.000000,10.000000,32971
NSGAII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.100000,46372.000000,10.000000,32052
NSGAII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.100000,53631.000000,10.000000,25069
NSGAII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.100000,54361.000000,10.000000,24785
NSGAII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.100000,47128.000000,10.000000,24694
NSGAII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.100000,59228.000000,10.000000,24954
NSGAII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.100000,53491.000000,10.000000,24793
NSGAII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.100000,49403.000000,10.000000,24802
NSGAII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.100000,54030.000000,10.000000,24647
NSGAII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.100000,52752.000000,10.000000,24649
NSGAII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.100000,54679.000000,10.000000,24634
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.200000,51176.000000,10.000000,314798
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.200000,57127.000000,10.000000,308268
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.200000,55681.000000,10.000000,309114
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.200000,52975.000000,10.000000,309631
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.200000,50366.000000,10.000000,307548
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.200000,48574.000000,10.000000,309318
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.200000,47378.000000,10.000000,307579
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.200000,55163.000000,10.000000,307749
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.200000,51725.000000,10.000000,307158
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.200000,46103.000000,10.000000,308449
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.200000,51162.000000,10.000000,325567
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.200000,45884.000000,10.000000,316879
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.200000,51499.000000,9.000000,320746
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.200000,47805.000000,10.000000,317040
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.200000,54373.000000,10.000000,318460
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.200000,47556.000000,10.000000,318320
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.200000,51612.000000,10.000000,317861
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.200000,51063.000000,10.000000,316407
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.200000,58740.000000,10.000000,318521
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.200000,50699.000000,10.000000,317139
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.200000,48320.000000,10.000000,322081
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.200000,59934.000000,10.000000,290608
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.200000,48426.000000,10.000000,278675
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.200000,51849.000000,10.000000,275877
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.200000,53556.000000,10.000000,276595
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.200000,56848.000000,10.000000,279197
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.200000,49801.000000,10.000000,276741
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.200000,48021.000000,9.000000,273379
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.200000,50922.000000,10.000000,274231
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.200000,44561.000000,10.000000,272344
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.200000,49172.000000,10.000000,334856
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.200000,56689.000000,10.000000,327869
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.200000,54214.000000,10.000000,326933
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.200000,53772.000000,10.000000,327536
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.200000,46498.000000,10.000000,326110
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.200000,50434.000000,10.000000,326842
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.200000,48731.000000,10.000000,326834
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.200000,49656.000000,10.000000,325395
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.200000,48385.000000,10.000000,326480
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.200000,48141.000000,10.000000,326293
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.100000,52923.000000,10.000000,288201
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.100000,50772.000000,10.000000,331265
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.100000,52357.000000,10.000000,325676
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.100000,51232.000000,10.000000,332928
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.100000,53654.000000,10.000000,325891
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.100000,54609.000000,10.000000,328070
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.100000,49447.000000,10.000000,326756
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.100000,51200.000000,10.000000,325397
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.100000,52612.000000,10.000000,325468
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.100000,55573.000000,10.000000,327646
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.100000,55831.000000,10.000000,335503
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.100000,53159.000000,10.000000,327148
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.100000,56056.000000,10.000000,326703
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.100000,50746.000000,10.000000,326654
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.100000,54013.000000,10.000000,326733
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.100000,52626.000000,10.000000,327344
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.100000,52262.000000,10.000000,326887
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.100000,52506.000000,10.000000,327216
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.100000,55603.000000,10.000000,326985
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.800000,0.100000,57332.000000,10.000000,327932
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.100000,49171.000000,10.000000,339327
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.100000,52995.000000,10.000000,330435
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.100000,56909.000000,10.000000,328894
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.100000,52881.000000,10.000000,329349
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.100000,54090.000000,10.000000,329321
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.100000,50741.000000,10.000000,328961
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.100000,50335.000000,10.000000,329989
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.100000,53847.000000,10.000000,331213
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.100000,52906.000000,10.000000,331634
NSGAIII,MEAN_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.100000,49717.000000,10.000000,331366
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.100000,56077.000000,10.000000,363245
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.100000,54099.000000,10.000000,331888
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.100000,54460.000000,10.000000,331645
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.100000,52483.000000,10.000000,331480
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.100000,49203.000000,9.000000,340748
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.100000,55094.000000,10.000000,295713
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.100000,50989.000000,10.000000,336204
NSGAIII,CENTER_BASE,/tspInstances/kroA100.tsp,100,1000000,0.900000,0.100000,52434.000000,10.000000,331164
